ID,Project and Test Series,,,,,,Facility and Equipment,,,,,,,,,,,Event   ,,,,,Scaling Quantities,,,,,Description of Soil Layers,,,,Layer 1 Soil Properties,,,,,,,,,,,Layer 2 Soil Properties,,,,,,,,,,,Layer 3 Soil Properties,,,,,,,,,,,Footing Properties,,,,,,,,,,,,Superstructural Properties,,,,,,Bearing Area Properties,,,,,System Properties,,,,,,,Input Loading Protocol Properties,,,,,,Data,,,,Results - Rotation,,,,Results-Sliding,,Results - Settlement and Moment,,,,,,Miscelanneous,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
108,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF2,20-May-11,14,3,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,1,None,Longstone Sand,0.45,93,9999,3,7777,7777,7777,7777,1609,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Heavy_Structure.JPG,Steel,0.424,100.5,0.986,43.8,214.7,9999,100.6,P2011SQF1_Report.pdf,4.9,7777,3.07,0.274,53.7,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0056,60,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-03.txt,P2011SQF2.pdf,P2011SQF2-03.txt,M=V*Height,0.0109,0.02,0.035,0.0059,0.018,0.01,1.3,0.53,At the point of zero shear,0.87,1.298,0.533,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
109,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF2,20-May-11,14,4,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,1,None,Longstone Sand,0.45,93,9999,3,7777,7777,7777,7777,1609,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Heavy_Structure.JPG,Steel,0.424,100.5,0.986,43.8,214.7,9999,100.6,P2011SQF1_Report.pdf,4.9,7777,3.07,0.274,53.7,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0075,80,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-04.txt,P2011SQF2.pdf,P2011SQF2-04.txt,M=V*Height,0.0149,0.028,0.063,0.008,0.0253,0.014,1.89,0.6,At the point of zero shear,0.93,1.893,0.595,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
110,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF2,20-May-11,14,5,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,1,None,Longstone Sand,0.45,93,9999,3,7777,7777,7777,7777,1609,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Heavy_Structure.JPG,Steel,0.424,100.5,0.986,43.8,214.7,9999,100.6,P2011SQF1_Report.pdf,4.9,7777,3.07,0.274,53.7,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0094,100,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-05.txt,P2011SQF2.pdf,P2011SQF2-05.txt,M=V*Height,0.0194,0.037,0.1,0.0106,0.0325,0.0183,2.43,0.54,At the point of zero shear,0.96,2.429,0.536,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
111,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF2,20-May-11,14,6,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,1,None,Longstone Sand,0.45,93,9999,3,7777,7777,7777,7777,1609,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Heavy_Structure.JPG,Steel,0.424,100.5,0.986,43.8,214.7,9999,100.6,P2011SQF1_Report.pdf,4.9,7777,3.07,0.274,53.7,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0113,120,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-06.txt,P2011SQF2.pdf,P2011SQF2-06.txt,M=V*Height,0.0236,0.045,0.145,0.013,0.0397,0.0227,3.01,0.58,At the point of zero shear,0.97,3.01,0.581,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
112,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF2,20-May-11,14,7,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,1,None,Longstone Sand,0.45,93,9999,3,7777,7777,7777,7777,1609,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Heavy_Structure.JPG,Steel,0.424,100.5,0.986,43.8,214.7,9999,100.6,P2011SQF1_Report.pdf,4.9,7777,3.07,0.274,53.7,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0131,140,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-07.txt,P2011SQF2.pdf,P2011SQF2-07.txt,M=V*Height,0.0281,0.054,0.199,0.0159,0.047,0.0264,3.56,0.55,At the point of zero shear,0.95,3.564,0.554,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
113,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF2,20-May-11,14,8,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,1,None,Longstone Sand,0.45,93,9999,3,7777,7777,7777,7777,1609,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Heavy_Structure.JPG,Steel,0.424,100.5,0.986,43.8,214.7,9999,100.6,P2011SQF1_Report.pdf,4.9,7777,3.07,0.274,53.7,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.015,160,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-08.txt,P2011SQF2.pdf,P2011SQF2-08.txt,M=V*Height,0.0329,0.064,0.263,0.0202,0.0552,0.0344,4.27,0.71,At the point of zero shear,0.98,4.274,0.71,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
114,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF2,20-May-11,14,9,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,1,None,Longstone Sand,0.45,93,9999,3,7777,7777,7777,7777,1609,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Heavy_Structure.JPG,Steel,0.424,100.5,0.986,43.8,214.7,9999,100.6,P2011SQF1_Report.pdf,4.9,7777,3.07,0.274,53.7,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0169,180,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-09.txt,P2011SQF2.pdf,P2011SQF2-09.txt,M=V*Height,0.0366,0.071,0.334,0.0235,0.061,0.0392,5.05,0.78,At the point of zero shear,1,5.051,0.777,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
115,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF2,20-May-11,14,10,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,1,None,Longstone Sand,0.45,93,9999,3,7777,7777,7777,7777,1609,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Heavy_Structure.JPG,Steel,0.424,100.5,0.986,43.8,214.7,9999,100.6,P2011SQF1_Report.pdf,4.9,7777,3.07,0.274,53.7,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0188,200,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-10.txt,P2011SQF2.pdf,P2011SQF2-10.txt,M=V*Height,0.0409,0.08,0.414,0.0278,0.0669,0.0457,5.83,0.78,At the point of zero shear,1.03,5.83,0.779,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
116,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF2,20-May-11,14,11,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,1,None,Longstone Sand,0.45,93,9999,3,7777,7777,7777,7777,1609,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Heavy_Structure.JPG,Steel,0.424,100.5,0.986,43.8,214.7,9999,100.6,P2011SQF1_Report.pdf,4.9,7777,3.07,0.274,53.7,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0244,260,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-11.txt,P2011SQF2.pdf,P2011SQF2-11.txt,M=V*Height,0.0508,0.1,0.514,0.0376,0.0828,0.0607,6.89,1.06,At the point of zero shear,1.03,6.886,1.056,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
117,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF2,20-May-11,14,12,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,1,None,Longstone Sand,0.45,93,9999,3,7777,7777,7777,7777,1609,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Heavy_Structure.JPG,Steel,0.424,100.5,0.986,43.8,214.7,9999,100.6,P2011SQF1_Report.pdf,4.9,7777,3.07,0.274,53.7,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.03,320,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-12.txt,P2011SQF2.pdf,P2011SQF2-12.txt,M=V*Height,0.0615,0.121,0.635,0.0493,0.1016,0.0821,8.12,1.24,At the point of zero shear,1.07,8.124,1.237,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
118,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF2,20-May-11,14,13,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,1,None,Longstone Sand,0.45,93,9999,3,7777,7777,7777,7777,1609,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Heavy_Structure.JPG,Steel,0.424,100.5,0.986,43.8,214.7,9999,100.6,P2011SQF1_Report.pdf,4.9,7777,3.07,0.274,53.7,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0356,380,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-13.txt,P2011SQF2.pdf,P2011SQF2-13.txt,M=V*Height,0.0715,0.141,0.776,0.0624,0.1324,0.1129,9.48,1.36,At the point of zero shear,1.07,9.483,1.359,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
119,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF2,20-May-11,14,14,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,1,None,Longstone Sand,0.45,93,9999,3,7777,7777,7777,7777,1609,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Heavy_Structure.JPG,Steel,0.424,100.5,0.986,43.8,214.7,9999,100.6,P2011SQF1_Report.pdf,4.9,7777,3.07,0.274,53.7,7777,P2011SQF1_Report.pdf,1D Lateral Loading,14,1,0.0413,440,P2011SQF_Load_Protocol_1.pdf,P2011SQF_Load_Protocol_1-14.txt,P2011SQF2.pdf,P2011SQF2-14.txt,M=V*Height,0.0815,0.161,0.937,0.0749,0.1946,0.1844,11.06,1.57,At the point of zero shear,1.15,11.056,1.573,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
120,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF3,21-Apr-11,7,1,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,1,None,Longstone Sand,0.45,93,9999,3,7777,7777,7777,7777,1609,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Heavy_Structure.JPG,Steel,0.424,100.5,0.986,43.8,214.7,9999,100.6,P2011SQF1_Report.pdf,4.9,7777,3.07,0.274,53.7,7777,P2011SQF1_Report.pdf,1D Lateral Loading,7,1,0.0038,40,P2011SQF_Load_Protocol_2.pdf,P2011SQF_Load_Protocol_2-01.txt,P2011SQF3.pdf,P2011SQF3-01.txt,M=V*Height,0.0073,0.013,0.013,0.0046,0.0032,0.002,0.44,0.44,At the point of zero shear,0.83,0.439,0.439,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
121,"Anastasopoulos, I., Kourkoulis, R., Gelagoti, F., and Papadopoulos, E. (2012). ""Rocking Response of SDOF Systems on Shallow Improved Sand: An Experimental Study."" Soil Dynam. Earthquake Eng. 40, 15",G. Gazetas,I. Anastasopoulos,"A. Tsatsis, P. Kokkali, E. Papadopoulos",ERC,P2011SQF,"Laboratory of Soil Mechanics, NTUA, Athens, Greece",Small-Scale 1g ,Rigid Soil Container,1.48,0.78,0.65,Servomotor,1,Slow-Cyclic Displacement-Controlled Lateral Loading,pinned connection free to move in the vertical direction,P2011SQF_Connection.jpg,P2011SQF3,21-Apr-11,7,2,7777,1,0.05,0.000125,0.2236,Model,0.45,7777,1,None,Longstone Sand,0.45,93,9999,3,7777,7777,7777,7777,1609,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Aluminium,0.15,0.15,7777,7777,7777,0,0,0.02,0,0,SDOF,P2011SQF_Heavy_Structure.JPG,Steel,0.424,100.5,0.986,43.8,214.7,9999,100.6,P2011SQF1_Report.pdf,4.9,7777,3.07,0.274,53.7,7777,P2011SQF1_Report.pdf,1D Lateral Loading,7,1,0.0075,80,P2011SQF_Load_Protocol_2.pdf,P2011SQF_Load_Protocol_2-02.txt,P2011SQF3.pdf,P2011SQF3-02.txt,M=V*Height,0.0155,0.029,0.041,0.0089,0.0055,0.0038,0.98,0.54,At the point of zero shear,0.97,0.983,0.543,P2011SQF2_Report.pdf,http://ssi.civil.ntua.gr/?page_id=413,(a) Foundation moment capacity (M_c_foot) is experimentally computed from static monotonic pushover tests. (b) Critical contact area ratio (A /A_c) is back-calculated from M_c_foot using statics equations (Gajan and Kutter 2008). (c) Average bearing pressure (q_ult_crit) at the critical contact area (A_c) is back-calculated based on A_c and the total vertical load (P_st).
