column number,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
units,1,text,text,text,text,1,cSt,m,text,m,1,text,m,1,text,m,1,text,m,1,text,m,m,m,m,m,m,kg,kg,kg,kg,m,kPa,s,text,text,1,Hz,RPM,g,cm/s,g-s,g-s,m/s,m/s/s,s,g-s,m/s,g,g,g,g,1,cm/s,g-s,g-s,m/s,m/s/s,g-s,g-s,m/s,mm,mm,rad,rad,text,url,text,text,text,text,text,1,text
Column Name,Event No ,Event Id,Researcher,Test,Struct,Nscale,Visc  ,Water  ,Mat L1,H L1 ,Dr L1,Mat L2,H L2 ,Dr L2,Mat L3,H L3 ,Dr_L3,Mat_L4,H_L4 ,Dr_L4,Curvedsurf,W ,L ,T ,H ,H_Cm ,H_Cd  ,M_Struct  ,M_Deck ,M_Col  ,M_Foot ,Embed ,Q ,T_Fb ,Modification,Motion,Amp,IF ,RPM,PBA,PBV,CAV5  ,CAVstd ,Ia_s ,SIR ,cCAV5 ,cCAVstd  ,cIa ,PGA_s 1  ,PGA_s 2  ,PGA_s 3  ,PGA_s 4  ,Acc No,PGV_s ,CAV5_s,CAVstd_s  ,Ia_s ,SIR_s  ,cCAV5_s ,cCAVstd_s  ,cIa_s  ,Set  ,cSet  ,Rot  ,cRot ,References,Project url,BMA File,SMA File,SMA Sensor,DOI,Container,ESN,Comments
,229,T2.3-70-15-J_EP,JDA02b,T2.3-70,J_EP,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,2.1,14.9,10.5,13.5,1064800,793609,N/A,N/A,2.1,185,0.87,Unattached Piles,Small Port Island,0.5,2750,76.4,0.04,6.91,0.08,0.01,0.02,0,0.08,0.01,0.02,0.07,Out of Range or Broken,N/A,N/A,1,11.14,0.19,0.07,0.08,0.01,0.19,0.07,0.08,0.9,0.9,0.00004,0.00004,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-15-BMA.dat,T2.3-70-15-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",15,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,230,T2.3-70-15-J_CP,JDA02b,T2.3-70,J_CP,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,2.1,14.9,10.5,13.5,1064800,793609,N/A,N/A,2.1,185,0.87,Unattached Piles,Small Port Island,0.5,2750,76.4,0.04,6.91,0.08,0.01,0.02,0,0.08,0.01,0.02,0.07,Out of Range or Broken,N/A,N/A,1,11.14,0.19,0.07,0.08,0.01,0.19,0.07,0.08,3.2,3.2,0.00009,0.00009,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-15-BMA.dat,T2.3-70-15-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",15,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,231,T2.3-70-15-FF,JDA02b,T2.3-70,FF,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,Small Port Island,0.5,2750,76.4,0.04,6.91,0.08,0.01,0.02,0,0.08,0.01,0.02,0.07,Out of Range or Broken,N/A,N/A,1,11.14,0.19,0.07,0.08,0.01,0.19,0.07,0.08,1.5,1.5,N/A - FF,N/A - FF,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-15-BMA.dat,T2.3-70-15-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",15,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,232,T2.3-70-16-J,JDA02b,T2.3-70,J,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,1.4,14.9,10.5,13.5,1048163,793609,N/A,N/A,0,182,0.87,none,Moderate Port Island,1.5,2750,76.9,0.18,18.62,0.34,0.24,0.32,0.05,0.41,0.24,0.34,0.32,Out of Range or Broken,N/A,N/A,1,32.93,0.7,0.48,0.83,0.12,0.89,0.56,0.91,35.5,45.1,-0.00067,-0.00196,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-16-BMA.dat,T2.3-70-16-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",16,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,233,T2.3-70-16-J_IM,JDA02b,T2.3-70,J_IM,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,1.4,16.4,12.3,14.3,1547288,1279424,N/A,N/A,0,269,1.1,none,Moderate Port Island,1.5,2750,76.9,0.18,18.62,0.34,0.24,0.32,0.05,0.41,0.24,0.34,0.32,Out of Range or Broken,N/A,N/A,1,32.93,0.7,0.48,0.83,0.12,0.89,0.56,0.91,49.8,58.8,-0.00002,-0.00297,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-16-BMA.dat,T2.3-70-16-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",16,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,234,T2.3-70-16-J_EP,JDA02b,T2.3-70,J_EP,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,2.1,14.9,10.5,13.5,1064800,793609,N/A,N/A,2.1,185,0.87,Unattached Piles,Moderate Port Island,1.5,2750,76.9,0.18,18.62,0.34,0.24,0.32,0.05,0.41,0.24,0.34,0.32,Out of Range or Broken,N/A,N/A,1,32.93,0.7,0.48,0.83,0.12,0.89,0.56,0.91,14.8,15.6,0.00016,0.00019,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-16-BMA.dat,T2.3-70-16-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",16,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,235,T2.3-70-16-J_CP,JDA02b,T2.3-70,J_CP,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,2.1,14.9,10.5,13.5,1064800,793609,N/A,N/A,2.1,185,0.87,Unattached Piles,Moderate Port Island,1.5,2750,76.9,0.18,18.62,0.34,0.24,0.32,0.05,0.41,0.24,0.34,0.32,Out of Range or Broken,N/A,N/A,1,32.93,0.7,0.48,0.83,0.12,0.89,0.56,0.91,15.7,18.9,-0.00021,-0.00012,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-16-BMA.dat,T2.3-70-16-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",16,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,236,T2.3-70-16-FF,JDA02b,T2.3-70,FF,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,Moderate Port Island,1.5,2750,76.9,0.18,18.62,0.34,0.24,0.32,0.05,0.41,0.24,0.34,0.32,Out of Range or Broken,N/A,N/A,1,32.93,0.7,0.48,0.83,0.12,0.89,0.56,0.91,31.1,32.7,N/A - FF,N/A - FF,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-16-BMA.dat,T2.3-70-16-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",16,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,237,T2.3-70-17-J,JDA02b,T2.3-70,J,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,1.4,14.9,10.5,13.5,1048163,793609,N/A,N/A,0,182,0.87,none,Small Morgan,0.2,8000,76.7,0.06,8.43,0.05,0.03,0.03,0,0.46,0.27,0.37,0.11,Out of Range or Broken,N/A,N/A,1,15.56,0.22,0.12,0.16,0.05,1.12,0.67,1.07,-0.1,45,0.00007,-0.00189,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-17-BMA.dat,T2.3-70-17-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",17,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,238,T2.3-70-17-J_IM,JDA02b,T2.3-70,J_IM,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,1.4,16.4,12.3,14.3,1547288,1279424,N/A,N/A,0,269,1.1,none,Small Morgan,0.2,8000,76.7,0.06,8.43,0.05,0.03,0.03,0,0.46,0.27,0.37,0.11,Out of Range or Broken,N/A,N/A,1,15.56,0.22,0.12,0.16,0.05,1.12,0.67,1.07,1.3,60.2,-0.00039,-0.00336,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-17-BMA.dat,T2.3-70-17-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",17,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,239,T2.3-70-17-J_EP,JDA02b,T2.3-70,J_EP,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,2.1,14.9,10.5,13.5,1064800,793609,N/A,N/A,2.1,185,0.87,Unattached Piles,Small Morgan,0.2,8000,76.7,0.06,8.43,0.05,0.03,0.03,0,0.46,0.27,0.37,0.11,Out of Range or Broken,N/A,N/A,1,15.56,0.22,0.12,0.16,0.05,1.12,0.67,1.07,-0.8,14.8,0.00035,0.00054,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-17-BMA.dat,T2.3-70-17-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",17,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,240,T2.3-70-17-J_CP,JDA02b,T2.3-70,J_CP,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,2.1,14.9,10.5,13.5,1064800,793609,N/A,N/A,2.1,185,0.87,Unattached Piles,Small Morgan,0.2,8000,76.7,0.06,8.43,0.05,0.03,0.03,0,0.46,0.27,0.37,0.11,Out of Range or Broken,N/A,N/A,1,15.56,0.22,0.12,0.16,0.05,1.12,0.67,1.07,1.3,20.2,-0.00024,-0.00036,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-17-BMA.dat,T2.3-70-17-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",17,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,241,T2.3-70-17-FF,JDA02b,T2.3-70,FF,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,Small Morgan,0.2,8000,76.7,0.06,8.43,0.05,0.03,0.03,0,0.46,0.27,0.37,0.11,Out of Range or Broken,N/A,N/A,1,15.56,0.22,0.12,0.16,0.05,1.12,0.67,1.07,-1.3,31.4,N/A - FF,N/A - FF,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-17-BMA.dat,T2.3-70-17-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",17,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,242,T2.3-70-18-J,JDA02b,T2.3-70,J,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,1.4,14.9,10.5,13.5,1048163,793609,N/A,N/A,0,182,0.87,none,Small Morgan Pulse,0.2,8000,76.7,0.06,10.32,0.12,0.06,0.05,0.01,0.58,0.33,0.42,0.1,Out of Range or Broken,N/A,N/A,1,13.3,0.33,0.18,0.19,0.02,1.44,0.86,1.26,2.8,47.9,-0.0001,-0.00199,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-18-BMA.dat,T2.3-70-18-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",18,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,243,T2.3-70-18-J_IM,JDA02b,T2.3-70,J_IM,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,1.4,16.4,12.3,14.3,1547288,1279424,N/A,N/A,0,269,1.1,none,Small Morgan Pulse,0.2,8000,76.7,0.06,10.32,0.12,0.06,0.05,0.01,0.58,0.33,0.42,0.1,Out of Range or Broken,N/A,N/A,1,13.3,0.33,0.18,0.19,0.02,1.44,0.86,1.26,2.2,62.4,-0.0004,-0.00376,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-18-BMA.dat,T2.3-70-18-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",18,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,244,T2.3-70-18-J_EP,JDA02b,T2.3-70,J_EP,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,2.1,14.9,10.5,13.5,1064800,793609,N/A,N/A,2.1,185,0.87,Unattached Piles,Small Morgan Pulse,0.2,8000,76.7,0.06,10.32,0.12,0.06,0.05,0.01,0.58,0.33,0.42,0.1,Out of Range or Broken,N/A,N/A,1,13.3,0.33,0.18,0.19,0.02,1.44,0.86,1.26,0.3,15.1,-0.0001,0.00044,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-18-BMA.dat,T2.3-70-18-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",18,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,245,T2.3-70-18-J_CP,JDA02b,T2.3-70,J_CP,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,2.1,14.9,10.5,13.5,1064800,793609,N/A,N/A,2.1,185,0.87,Unattached Piles,Small Morgan Pulse,0.2,8000,76.7,0.06,10.32,0.12,0.06,0.05,0.01,0.58,0.33,0.42,0.1,Out of Range or Broken,N/A,N/A,1,13.3,0.33,0.18,0.19,0.02,1.44,0.86,1.26,1.5,21.7,-0.00014,-0.0005,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-18-BMA.dat,T2.3-70-18-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",18,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,246,T2.3-70-18-FF,JDA02b,T2.3-70,FF,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,Small Morgan Pulse,0.2,8000,76.7,0.06,10.32,0.12,0.06,0.05,0.01,0.58,0.33,0.42,0.1,Out of Range or Broken,N/A,N/A,1,13.3,0.33,0.18,0.19,0.02,1.44,0.86,1.26,0.5,31.9,N/A - FF,N/A - FF,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-18-BMA.dat,T2.3-70-18-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",18,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,247,T2.3-70-19-J,JDA02b,T2.3-70,J,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,1.4,14.9,10.5,13.5,1048163,793609,N/A,N/A,0,182,0.87,none,Moderate Morgan Pulse,0.6,8000,76.6,0.25,32.36,0.42,0.32,0.55,0.12,1,0.65,0.97,0.35,Out of Range or Broken,N/A,N/A,1,40.65,0.89,0.7,1.61,0.34,2.33,1.56,2.86,17.9,65.8,0.00178,-0.00021,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-19-BMA.dat,T2.3-70-19-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",19,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,248,T2.3-70-19-J_IM,JDA02b,T2.3-70,J_IM,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,1.4,16.4,12.3,14.3,1547288,1279424,N/A,N/A,0,269,1.1,none,Moderate Morgan Pulse,0.6,8000,76.6,0.25,32.36,0.42,0.32,0.55,0.12,1,0.65,0.97,0.35,Out of Range or Broken,N/A,N/A,1,40.65,0.89,0.7,1.61,0.34,2.33,1.56,2.86,29.2,91.6,0.00037,-0.0034,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-19-BMA.dat,T2.3-70-19-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",19,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,249,T2.3-70-19-J_EP,JDA02b,T2.3-70,J_EP,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,2.1,14.9,10.5,13.5,1064800,793609,N/A,N/A,2.1,185,0.87,Unattached Piles,Moderate Morgan Pulse,0.6,8000,76.6,0.25,32.36,0.42,0.32,0.55,0.12,1,0.65,0.97,0.35,Out of Range or Broken,N/A,N/A,1,40.65,0.89,0.7,1.61,0.34,2.33,1.56,2.86,2.6,17.7,0.00146,0.0019,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-19-BMA.dat,T2.3-70-19-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",19,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,250,T2.3-70-19-J_CP,JDA02b,T2.3-70,J_CP,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,2.1,14.9,10.5,13.5,1064800,793609,N/A,N/A,2.1,185,0.87,Unattached Piles,Moderate Morgan Pulse,0.6,8000,76.6,0.25,32.36,0.42,0.32,0.55,0.12,1,0.65,0.97,0.35,Out of Range or Broken,N/A,N/A,1,40.65,0.89,0.7,1.61,0.34,2.33,1.56,2.86,7.2,28.9,0.00228,0.00179,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-19-BMA.dat,T2.3-70-19-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",19,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,251,T2.3-70-19-FF,JDA02b,T2.3-70,FF,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,N/A - FF,Moderate Morgan Pulse,0.6,8000,76.6,0.25,32.36,0.42,0.32,0.55,0.12,1,0.65,0.97,0.35,Out of Range or Broken,N/A,N/A,1,40.65,0.89,0.7,1.61,0.34,2.33,1.56,2.86,9,40.9,N/A - FF,N/A - FF,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-19-BMA.dat,T2.3-70-19-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",19,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,252,T2.3-70-20-J,JDA02b,T2.3-70,J,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,1.4,14.9,10.5,13.5,1048163,793609,N/A,N/A,0,182,0.87,none,Large Morgan Pulse,1,8000,76.8,0.42,45.01,0.71,0.6,1.33,0.28,1.71,1.25,2.29,0.52,Out of Range or Broken,N/A,N/A,1,55.74,1.38,1.12,3.25,0.58,3.71,2.69,6.11,35.8,101.5,-0.00009,-0.00029,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-20-BMA.dat,T2.3-70-20-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",20,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,253,T2.3-70-20-J_IM,JDA02b,T2.3-70,J_IM,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,1.4,16.4,12.3,14.3,1547288,1279424,N/A,N/A,0,269,1.1,none,Large Morgan Pulse,1,8000,76.8,0.42,45.01,0.71,0.6,1.33,0.28,1.71,1.25,2.29,0.52,Out of Range or Broken,N/A,N/A,1,55.74,1.38,1.12,3.25,0.58,3.71,2.69,6.11,45.2,136.8,-0.00151,-0.00491,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-20-BMA.dat,T2.3-70-20-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",20,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
,254,T2.3-70-20-J_EP,JDA02b,T2.3-70,J_EP,55,11,-1.4,Nevada Sand,20.6,0.9,Nevada Sand,2.3,0.7,Nevada Sand,2.5,0.9,none,none,none,yes,7.5,7.5,2.1,14.9,10.5,13.5,1064800,793609,N/A,N/A,2.1,185,0.87,Unattached Piles,Large Morgan Pulse,1,8000,76.8,0.42,45.01,0.71,0.6,1.33,0.28,1.71,1.25,2.29,0.52,Out of Range or Broken,N/A,N/A,1,55.74,1.38,1.12,3.25,0.58,3.71,2.69,6.11,5.8,23.6,0.00158,0.00348,JDA02 Data Report.pdf,https://www.designsafe-ci.org/data/browser/public/nees.public/NEES-2008-0565.groups/,T2.3-70-20-BMA.dat,T2.3-70-20-SMA.dat,"GHAN6, GHAN7",10.4231/D37D2Q74Z,"Flexible Shear Beam Container (1651 mm x 787 mm, Inner Dimensions, Model Scale)",20,Phase 2: J and J_IM structures moved to virgin location and placed on the surface after densification of the soil from Phase 1 ground motions
