eta,spectral_slope_n,damping_gain,period_factor,force_ratio_Rv,total_displacement_ratio_Rd,force_class,displacement_class
1.4,-0.6,0.1,1.5491933384829668,0.7241588205333909,1.7379811692801381,beneficial,detrimental_or_neutral
1.5,-0.6,0.1,1.5811388300841898,0.7140783253564315,1.7851958133910786,beneficial,detrimental_or_neutral
1.6,-0.6,0.1,1.61245154965971,0.7045705299071092,1.831883377758484,beneficial,detrimental_or_neutral
1.7,-0.6,0.1,1.6431676725154984,0.6955808673177349,1.8780683417578845,beneficial,detrimental_or_neutral
1.8,-0.6,0.1,1.6733200530681511,0.6870618755158171,1.9237732514442878,beneficial,detrimental_or_neutral
1.9,-0.6,0.1,1.70293863659264,0.6789720449401864,1.9690189303265404,beneficial,detrimental_or_neutral
2.0,-0.6,0.1,1.7320508075688772,0.6712748871032068,2.0138246613096205,beneficial,detrimental_or_neutral
0.0,-0.4,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-0.4,0.1,1.0488088481701516,0.9721992366742074,1.069419160341628,beneficial,detrimental_or_neutral
0.2,-0.4,0.1,1.0954451150103321,0.9481226289359167,1.1377471547231,beneficial,detrimental_or_neutral
0.3,-0.4,0.1,1.140175425099138,0.9269828474381011,1.2050777016695315,beneficial,detrimental_or_neutral
0.4,-0.4,0.1,1.1832159566199232,0.9082078796870853,1.2714910315619192,beneficial,detrimental_or_neutral
0.5,-0.4,0.1,1.224744871391589,0.8913709810990035,1.3370564716485052,beneficial,detrimental_or_neutral
0.6,-0.4,0.1,1.2649110640673518,0.8761465227063011,1.4018344363300819,beneficial,detrimental_or_neutral
0.7,-0.4,0.1,1.3038404810405297,0.8622811628896747,1.465877976912447,beneficial,detrimental_or_neutral
0.8,-0.4,0.1,1.3416407864998738,0.8495744456374354,1.5292340021473838,beneficial,detrimental_or_neutral
0.9,-0.4,0.1,1.378404875209022,0.8378653948025804,1.5919442501249026,beneficial,detrimental_or_neutral
1.0,-0.4,0.1,1.4142135623730951,0.8270230351313179,1.6540460702626358,beneficial,detrimental_or_neutral
1.1,-0.4,0.1,1.449137674618944,0.8169395517390773,1.7155730586520623,beneficial,detrimental_or_neutral
1.2,-0.4,0.1,1.4832396974191326,0.807525263163032,1.7765555789586704,beneficial,detrimental_or_neutral
1.3,-0.4,0.1,1.51657508881031,0.7987048665650403,1.8370211930995923,beneficial,detrimental_or_neutral
1.4,-0.4,0.1,1.5491933384829668,0.7904145917154066,1.8969950201169758,beneficial,detrimental_or_neutral
1.5,-0.4,0.1,1.5811388300841898,0.7826000149577607,1.9565000373944017,beneficial,detrimental_or_neutral
1.6,-0.4,0.1,1.61245154965971,0.775214359688002,2.0155573351888054,beneficial,detrimental_or_neutral
1.7,-0.4,0.1,1.6431676725154984,0.7682171603949245,2.0741863330662964,beneficial,detrimental_or_neutral
1.8,-0.4,0.1,1.6733200530681511,0.7615732017937923,2.1324049650226184,beneficial,detrimental_or_neutral
1.9,-0.4,0.1,1.70293863659264,0.7552516685122658,2.1902298386855708,beneficial,detrimental_or_neutral
2.0,-0.4,0.1,1.7320508075688772,0.749225457642882,2.247676372928646,beneficial,detrimental_or_neutral
0.0,-0.2,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-0.2,0.1,1.0488088481701516,0.9815095831398444,1.079660541453829,beneficial,detrimental_or_neutral
0.2,-0.2,0.1,1.0954451150103321,0.965567493819214,1.1586809925830568,beneficial,detrimental_or_neutral
0.3,-0.2,0.1,1.140175425099138,0.9516254176797428,1.2371130429836656,beneficial,detrimental_or_neutral
0.4,-0.2,0.1,1.1832159566199232,0.9392864755358704,1.3150010657502185,beneficial,detrimental_or_neutral
0.5,-0.2,0.1,1.224744871391589,0.928255684099144,1.392383526148716,beneficial,detrimental_or_neutral
0.6,-0.2,0.1,1.2649110640673518,0.9183087869038469,1.4692940590461552,beneficial,detrimental_or_neutral
0.7,-0.2,0.1,1.3038404810405297,0.9092719438909125,1.5457623046145512,beneficial,detrimental_or_neutral
0.8,-0.2,0.1,1.3416407864998738,0.9010080917432888,1.6218145651379199,beneficial,detrimental_or_neutral
0.9,-0.2,0.1,1.378404875209022,0.8934075408211767,1.6974743275602355,beneficial,detrimental_or_neutral
1.0,-0.2,0.1,1.4142135623730951,0.886381341959967,1.772762683919934,beneficial,detrimental_or_neutral
1.1,-0.2,0.1,1.449137674618944,0.8798565110183115,1.8476986731384544,beneficial,detrimental_or_neutral
1.2,-0.2,0.1,1.4832396974191326,0.8737725279652975,1.9222995615236547,beneficial,detrimental_or_neutral
1.3,-0.2,0.1,1.51657508881031,0.8680787282584699,1.9965810749944806,beneficial,detrimental_or_neutral
1.4,-0.2,0.1,1.5491933384829668,0.8627323303698206,2.0705575928875692,beneficial,detrimental_or_neutral
1.5,-0.2,0.1,1.5811388300841898,0.857696924362152,2.14424231090538,beneficial,detrimental_or_neutral
1.6,-0.2,0.1,1.61245154965971,0.8529412996392417,2.2176473790620284,beneficial,detrimental_or_neutral
1.7,-0.2,0.1,1.6431676725154984,0.8484385256325094,2.2907840192077757,beneficial,detrimental_or_neutral
1.8,-0.2,0.1,1.6733200530681511,0.8441652234815291,2.3636626257482813,beneficial,detrimental_or_neutral
1.9,-0.2,0.1,1.70293863659264,0.840100983599127,2.436292852437468,beneficial,detrimental_or_neutral
2.0,-0.2,0.1,1.7320508075688772,0.836227895851378,2.508683687554134,beneficial,detrimental_or_neutral
0.0,0.0,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,0.0,0.1,1.0488088481701516,0.990909090909091,1.09,beneficial,detrimental_or_neutral
0.2,0.0,0.1,1.0954451150103321,0.9833333333333333,1.18,beneficial,detrimental_or_neutral
0.3,0.0,0.1,1.140175425099138,0.9769230769230769,1.27,beneficial,detrimental_or_neutral
0.4,0.0,0.1,1.1832159566199232,0.9714285714285714,1.3599999999999999,beneficial,detrimental_or_neutral
0.5,0.0,0.1,1.224744871391589,0.9666666666666667,1.45,beneficial,detrimental_or_neutral
0.6,0.0,0.1,1.2649110640673518,0.9625,1.54,beneficial,detrimental_or_neutral
0.7,0.0,0.1,1.3038404810405297,0.9588235294117647,1.6300000000000001,beneficial,detrimental_or_neutral
0.8,0.0,0.1,1.3416407864998738,0.9555555555555555,1.72,beneficial,detrimental_or_neutral
0.9,0.0,0.1,1.378404875209022,0.9526315789473684,1.8099999999999998,beneficial,detrimental_or_neutral
1.0,0.0,0.1,1.4142135623730951,0.95,1.9,beneficial,detrimental_or_neutral
1.1,0.0,0.1,1.449137674618944,0.9476190476190476,1.99,beneficial,detrimental_or_neutral
1.2,0.0,0.1,1.4832396974191326,0.9454545454545454,2.08,beneficial,detrimental_or_neutral
1.3,0.0,0.1,1.51657508881031,0.9434782608695652,2.17,beneficial,detrimental_or_neutral
1.4,0.0,0.1,1.5491933384829668,0.9416666666666667,2.26,beneficial,detrimental_or_neutral
1.5,0.0,0.1,1.5811388300841898,0.94,2.3499999999999996,beneficial,detrimental_or_neutral
1.6,0.0,0.1,1.61245154965971,0.9384615384615385,2.44,beneficial,detrimental_or_neutral
1.7,0.0,0.1,1.6431676725154984,0.937037037037037,2.5300000000000002,beneficial,detrimental_or_neutral
1.8,0.0,0.1,1.6733200530681511,0.9357142857142857,2.6199999999999997,beneficial,detrimental_or_neutral
1.9,0.0,0.1,1.70293863659264,0.9344827586206896,2.71,beneficial,detrimental_or_neutral
2.0,0.0,0.1,1.7320508075688772,0.9333333333333333,2.8,beneficial,detrimental_or_neutral
0.0,0.2,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,0.2,0.1,1.0488088481701516,1.0003986138425518,1.100438475226807,detrimental_or_neutral,detrimental_or_neutral
0.2,0.2,0.1,1.0954451150103321,1.0014260532112405,1.2017112638534886,detrimental_or_neutral,detrimental_or_neutral
0.3,0.2,0.1,1.140175425099138,1.0028932398125958,1.3037612117563746,detrimental_or_neutral,detrimental_or_neutral
0.4,0.2,0.1,1.1832159566199232,1.0046705600113979,1.4065387840159569,detrimental_or_neutral,detrimental_or_neutral
0.5,0.2,0.1,1.224744871391589,1.0066670858593303,1.5100006287889953,detrimental_or_neutral,detrimental_or_neutral
0.6,0.2,0.1,1.2649110640673518,1.0088177998638719,1.6141084797821952,detrimental_or_neutral,detrimental_or_neutral
0.7,0.2,0.1,1.3038404810405297,1.0110754727783935,1.7188283037232688,detrimental_or_neutral,detrimental_or_neutral
0.8,0.2,0.1,1.3416407864998738,1.01340534909784,1.8241296283761121,detrimental_or_neutral,detrimental_or_neutral
0.9,0.2,0.1,1.378404875209022,1.0157815820242797,1.9299850058461314,detrimental_or_neutral,detrimental_or_neutral
1.0,0.2,0.1,1.4142135623730951,1.0181847894094784,2.036369578818957,detrimental_or_neutral,detrimental_or_neutral
1.1,0.2,0.1,1.449137674618944,1.02060034581223,2.143260726205683,detrimental_or_neutral,detrimental_or_neutral
1.2,0.2,0.1,1.4832396974191326,1.023017168555524,2.250637770822153,detrimental_or_neutral,detrimental_or_neutral
1.3,0.2,0.1,1.51657508881031,1.0254268417788224,2.3584817360912913,detrimental_or_neutral,detrimental_or_neutral
1.4,0.2,0.1,1.5491933384829668,1.0278229757901862,2.4667751418964468,detrimental_or_neutral,detrimental_or_neutral
1.5,0.2,0.1,1.5811388300841898,1.0302007328021041,2.5755018320052603,detrimental_or_neutral,detrimental_or_neutral
1.6,0.2,0.1,1.61245154965971,1.0325564719918015,2.684646827178684,detrimental_or_neutral,detrimental_or_neutral
1.7,0.2,0.1,1.6431676725154984,1.0348874812404039,2.7941961993490905,detrimental_or_neutral,detrimental_or_neutral
1.8,0.2,0.1,1.6733200530681511,1.0371917725759687,2.904136963212712,detrimental_or_neutral,detrimental_or_neutral
1.9,0.2,0.1,1.70293863659264,1.0394679249370202,3.0144569823173586,detrimental_or_neutral,detrimental_or_neutral
2.0,0.2,0.1,1.7320508075688772,1.0417149624316442,3.1251448872949323,detrimental_or_neutral,detrimental_or_neutral
0.0,0.4,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,0.4,0.1,1.0488088481701516,1.009979013977898,1.1109769153756879,detrimental_or_neutral,detrimental_or_neutral
0.2,0.4,0.1,1.0954451150103321,1.019851667847704,1.223822001417245,detrimental_or_neutral,detrimental_or_neutral
0.3,0.4,0.1,1.140175425099138,1.0295537839372808,1.3384199191184651,detrimental_or_neutral,detrimental_or_neutral
0.4,0.4,0.1,1.1832159566199232,1.039050079275781,1.4546701109860933,detrimental_or_neutral,detrimental_or_neutral
0.5,0.4,0.1,1.224744871391589,1.0483227121577752,1.5724840682366628,detrimental_or_neutral,detrimental_or_neutral
0.6,0.4,0.1,1.2649110640673518,1.0573645229321385,1.6917832366914216,detrimental_or_neutral,detrimental_or_neutral
0.7,0.4,0.1,1.3038404810405297,1.0661749323999314,1.8124973850798833,detrimental_or_neutral,detrimental_or_neutral
0.8,0.4,0.1,1.3416407864998738,1.074757397002446,1.9345633146044028,detrimental_or_neutral,detrimental_or_neutral
0.9,0.4,0.1,1.378404875209022,1.0831178024980788,2.0579238247463496,detrimental_or_neutral,detrimental_or_neutral
1.0,0.4,0.1,1.4142135623730951,1.0912634372471832,2.1825268744943664,detrimental_or_neutral,detrimental_or_neutral
1.1,0.4,0.1,1.449137674618944,1.099202330819744,2.3083248947214625,detrimental_or_neutral,detrimental_or_neutral
1.2,0.4,0.1,1.4832396974191326,1.106942826803171,2.4352742189669763,detrimental_or_neutral,detrimental_or_neutral
1.3,0.4,0.1,1.51657508881031,1.1144933078493675,2.563334608053545,detrimental_or_neutral,detrimental_or_neutral
1.4,0.4,0.1,1.5491933384829668,1.1218620207740113,2.6924688498576272,detrimental_or_neutral,detrimental_or_neutral
1.5,0.4,0.1,1.5811388300841898,1.1290569679425453,2.822642419856363,detrimental_or_neutral,detrimental_or_neutral
1.6,0.4,0.1,1.61245154965971,1.1360858427932814,2.953823191262532,detrimental_or_neutral,detrimental_or_neutral
1.7,0.4,0.1,1.6431676725154984,1.1429559947967944,3.0859811859513453,detrimental_or_neutral,detrimental_or_neutral
1.8,0.4,0.1,1.6733200530681511,1.1496744139992305,3.2190883591978454,detrimental_or_neutral,detrimental_or_neutral
1.9,0.4,0.1,1.70293863659264,1.1562477284949577,3.3531184126353772,detrimental_or_neutral,detrimental_or_neutral
2.0,0.4,0.1,1.7320508075688772,1.1626822103078163,3.488046630923449,detrimental_or_neutral,detrimental_or_neutral
0.0,0.6,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,0.6,0.1,1.0488088481701516,1.019651161608176,1.1216162777689938,detrimental_or_neutral,detrimental_or_neutral
0.2,0.6,0.1,1.0954451150103321,1.0386163022986037,1.2463395627583245,detrimental_or_neutral,detrimental_or_neutral
0.3,0.6,0.1,1.140175425099138,1.0569230621373464,1.3739999807785503,detrimental_or_neutral,detrimental_or_neutral
0.4,0.6,0.1,1.1832159566199232,1.0746060551737067,1.5044484772431892,detrimental_or_neutral,detrimental_or_neutral
0.5,0.6,0.1,1.224744871391589,1.0917020376082938,1.6375530564124405,detrimental_or_neutral,detrimental_or_neutral
0.6,0.6,0.1,1.2649110640673518,1.1082474303153376,1.7731958885045402,detrimental_or_neutral,detrimental_or_neutral
0.7,0.6,0.1,1.3038404810405297,1.124277086214261,1.9112710465642437,detrimental_or_neutral,detrimental_or_neutral
0.8,0.6,0.1,1.3416407864998738,1.1398237274352032,2.051682709383366,detrimental_or_neutral,detrimental_or_neutral
0.9,0.6,0.1,1.378404875209022,1.154917744964809,2.1943437154331367,detrimental_or_neutral,detrimental_or_neutral
1.0,0.6,0.1,1.4142135623730951,1.1695871926776704,2.339174385355341,detrimental_or_neutral,detrimental_or_neutral
1.1,0.6,0.1,1.449137674618944,1.183857882311409,2.486101552853959,detrimental_or_neutral,detrimental_or_neutral
1.2,0.6,0.1,1.4832396974191326,1.197753526992241,2.6350577593829305,detrimental_or_neutral,detrimental_or_neutral
1.3,0.6,0.1,1.51657508881031,1.2112959039441025,2.7859805790714356,detrimental_or_neutral,detrimental_or_neutral
1.4,0.6,0.1,1.5491933384829668,1.2245050201252419,2.9388120483005804,detrimental_or_neutral,detrimental_or_neutral
1.5,0.6,0.1,1.5811388300841898,1.237399272074183,3.093498180185458,detrimental_or_neutral,detrimental_or_neutral
1.6,0.6,0.1,1.61245154965971,1.2499955955973787,3.2499885485531848,detrimental_or_neutral,detrimental_or_neutral
1.7,0.6,0.1,1.6431676725154984,1.2623096034325936,3.408235929268003,detrimental_or_neutral,detrimental_or_neutral
1.8,0.6,0.1,1.6733200530681511,1.2743557104408703,3.5681959892344364,detrimental_or_neutral,detrimental_or_neutral
1.9,0.6,0.1,1.70293863659264,1.2861472466605943,3.7298270153157236,detrimental_or_neutral,detrimental_or_neutral
2.0,0.6,0.1,1.7320508075688772,1.2976965589615153,3.8930896768845455,detrimental_or_neutral,detrimental_or_neutral
0.0,0.8,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,0.8,0.1,1.0488088481701516,1.0294159353608658,1.1323575288969525,detrimental_or_neutral,detrimental_or_neutral
0.2,0.8,0.1,1.0954451150103321,1.0577261943170273,1.2692714331804327,detrimental_or_neutral,detrimental_or_neutral
0.3,0.8,0.1,1.140175425099138,1.0850199151381457,1.4105258896795894,detrimental_or_neutral,detrimental_or_neutral
0.4,0.8,0.1,1.1832159566199232,1.1113787456913309,1.555930243967863,detrimental_or_neutral,detrimental_or_neutral
0.5,0.8,0.1,1.224744871391589,1.1368763884405177,1.7053145826607765,detrimental_or_neutral,detrimental_or_neutral
0.6,0.8,0.1,1.2649110640673518,1.1615789447849438,1.8585263116559103,detrimental_or_neutral,detrimental_or_neutral
0.7,0.8,0.1,1.3038404810405297,1.1855455687193848,2.015427466822954,detrimental_or_neutral,detrimental_or_neutral
0.8,0.8,0.1,1.3416407864998738,1.2088292048492164,2.1758925687285897,detrimental_or_neutral,detrimental_or_neutral
0.9,0.8,0.1,1.378404875209022,1.2314773098164131,2.339806888651185,detrimental_or_neutral,detrimental_or_neutral
1.0,0.8,0.1,1.4142135623730951,1.2535325152342496,2.507065030468499,detrimental_or_neutral,detrimental_or_neutral
1.1,0.8,0.1,1.449137674618944,1.2750332183754132,2.6775697585883678,detrimental_or_neutral,detrimental_or_neutral
1.2,0.8,0.1,1.4832396974191326,1.2960140999923984,2.8512310199832767,detrimental_or_neutral,detrimental_or_neutral
1.3,0.8,0.1,1.51657508881031,1.3165065744029298,3.0279651211267384,detrimental_or_neutral,detrimental_or_neutral
1.4,0.8,0.1,1.5491933384829668,1.3365391791028123,3.2076940298467496,detrimental_or_neutral,detrimental_or_neutral
1.5,0.8,0.1,1.5811388300841898,1.3561379115527807,3.3903447788819516,detrimental_or_neutral,detrimental_or_neutral
1.6,0.8,0.1,1.61245154965971,1.3753265203720626,3.575848952967363,detrimental_or_neutral,detrimental_or_neutral
1.7,0.8,0.1,1.6431676725154984,1.3941267574360514,3.764142245077339,detrimental_or_neutral,detrimental_or_neutral
1.8,0.8,0.1,1.6733200530681511,1.4125585965543999,3.9551640703523194,detrimental_or_neutral,detrimental_or_neutral
1.9,0.8,0.1,1.70293863659264,1.430640423610433,4.148857228470256,detrimental_or_neutral,detrimental_or_neutral
2.0,0.8,0.1,1.7320508075688772,1.4483892023210023,4.345167606963007,detrimental_or_neutral,detrimental_or_neutral
0.0,1.0,0.1,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,1.0,0.1,1.0488088481701516,1.0392742222776958,1.1432016445054656,detrimental_or_neutral,detrimental_or_neutral
0.2,1.0,0.1,1.0954451150103321,1.0771876964268265,1.292625235712192,detrimental_or_neutral,detrimental_or_neutral
0.3,1.0,0.1,1.140175425099138,1.1138636845199272,1.4480227898759055,detrimental_or_neutral,detrimental_or_neutral
0.4,1.0,0.1,1.1832159566199232,1.1494097864307824,1.6091737010030953,detrimental_or_neutral,detrimental_or_neutral
0.5,1.0,0.1,1.224744871391589,1.1839200423452028,1.7758800635178043,detrimental_or_neutral,detrimental_or_neutral
0.6,1.0,0.1,1.2649110640673518,1.2174768991648262,1.947963038663722,detrimental_or_neutral,detrimental_or_neutral
0.7,1.0,0.1,1.3038404810405297,1.250152931821214,2.1252599840960635,detrimental_or_neutral,detrimental_or_neutral
0.8,1.0,0.1,1.3416407864998738,1.2820123070998795,2.307622152779783,detrimental_or_neutral,detrimental_or_neutral
0.9,1.0,0.1,1.378404875209022,1.313112012699121,2.49491282412833,detrimental_or_neutral,detrimental_or_neutral
1.0,1.0,0.1,1.4142135623730951,1.3435028842544403,2.6870057685088806,detrimental_or_neutral,detrimental_or_neutral
1.1,1.0,0.1,1.449137674618944,1.3732304630912848,2.883783972491698,detrimental_or_neutral,detrimental_or_neutral
1.2,1.0,0.1,1.4832396974191326,1.4023357139235435,3.0851385706317958,detrimental_or_neutral,detrimental_or_neutral
1.3,1.0,0.1,1.51657508881031,1.4308556272688577,3.2909679427183725,detrimental_or_neutral,detrimental_or_neutral
1.4,1.0,0.1,1.5491933384829668,1.4588237270714604,3.5011769449715047,detrimental_or_neutral,detrimental_or_neutral
1.5,1.0,0.1,1.5811388300841898,1.4862705002791383,3.715676250697846,detrimental_or_neutral,detrimental_or_neutral
1.6,1.0,0.1,1.61245154965971,1.5132237619883433,3.9343817811696926,detrimental_or_neutral,detrimental_or_neutral
1.7,1.0,0.1,1.6431676725154984,1.539708967208967,4.157214211464211,detrimental_or_neutral,detrimental_or_neutral
1.8,1.0,0.1,1.6733200530681511,1.5657494782280557,4.384098539038556,detrimental_or_neutral,detrimental_or_neutral
1.9,1.0,0.1,1.70293863659264,1.5913667948848462,4.614963705166054,detrimental_or_neutral,detrimental_or_neutral
2.0,1.0,0.1,1.7320508075688772,1.616580753730952,4.849742261192856,detrimental_or_neutral,detrimental_or_neutral
0.0,-3.0,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-3.0,0.15,1.0488088481701516,0.8549643878772457,0.9404608266649703,beneficial,beneficial
0.2,-3.0,0.15,1.0954451150103321,0.7417076299549126,0.8900491559458951,beneficial,beneficial
0.3,-3.0,0.15,1.140175425099138,0.6513063989528529,0.8466983186387088,beneficial,beneficial
0.4,-3.0,0.15,1.1832159566199232,0.5778095414980675,0.8089333580972945,beneficial,beneficial
0.5,-3.0,0.15,1.224744871391589,0.5171145012542265,0.7756717518813399,beneficial,beneficial
0.6,-3.0,0.15,1.2649110640673518,0.4663124284037356,0.746099885445977,beneficial,beneficial
0.7,-3.0,0.15,1.3038404810405297,0.42329036581714735,0.7195936218891504,beneficial,beneficial
0.8,-3.0,0.15,1.3416407864998738,0.38648088499996364,0.6956655929999346,beneficial,beneficial
0.9,-3.0,0.15,1.378404875209022,0.3546996070482467,0.6739292533916688,beneficial,beneficial
1.0,-3.0,0.15,1.4142135623730951,0.32703688629877814,0.6540737725975563,beneficial,beneficial
1.1,-3.0,0.15,1.449137674618944,0.3027838678747064,0.6358461225368834,beneficial,beneficial
1.2,-3.0,0.15,1.4832396974191326,0.28138093433383243,0.6190380555344314,beneficial,beneficial
1.3,-3.0,0.15,1.51657508881031,0.26238107684274703,0.6034764767383182,beneficial,beneficial
1.4,-3.0,0.15,1.5491933384829668,0.245423423848213,0.5890162172357112,beneficial,beneficial
1.5,-3.0,0.15,1.5811388300841898,0.23021381366025795,0.5755345341506448,beneficial,beneficial
1.6,-3.0,0.15,1.61245154965971,0.21651033552554136,0.5629268723664076,beneficial,beneficial
1.7,-3.0,0.15,1.6431676725154984,0.2041124299802059,0.551103560946556,beneficial,beneficial
1.8,-3.0,0.15,1.6733200530681511,0.19285257535816427,0.53998721100286,beneficial,beneficial
1.9,-3.0,0.15,1.70293863659264,0.18258987800605825,0.5295106462175689,beneficial,beneficial
2.0,-3.0,0.15,1.7320508075688772,0.17320508075688776,0.5196152422706632,beneficial,beneficial
0.0,-2.8,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-2.8,0.15,1.0488088481701516,0.8631520251090428,0.9494672276199471,beneficial,beneficial
0.2,-2.8,0.15,1.0954451150103321,0.7553545876295709,0.906425505155485,beneficial,beneficial
0.3,-2.8,0.15,1.140175425099138,0.6686204881287027,0.8692066345673135,beneficial,beneficial
0.4,-2.8,0.15,1.1832159566199232,0.5975820072731689,0.8366148101824364,beneficial,beneficial
0.5,-2.8,0.15,1.224744871391589,0.5385125669308897,0.8077688503963345,beneficial,beneficial
0.6,-2.8,0.15,1.2649110640673518,0.4887524966975957,0.7820039947161531,beneficial,beneficial
0.7,-2.8,0.15,1.3038404810405297,0.44635795181588306,0.7588085180870012,beneficial,beneficial
0.8,-2.8,0.15,1.3416407864998738,0.40987862391247365,0.7377815230424526,beneficial,beneficial
0.9,-2.8,0.15,1.378404875209022,0.3782126647417852,0.7186040630093918,beneficial,beneficial
1.0,-2.8,0.15,1.4142135623730951,0.3505094560055296,0.7010189120110591,beneficial,beneficial
1.1,-2.8,0.15,1.449137674618944,0.3261029007761351,0.6848160916298837,beneficial,beneficial
1.2,-2.8,0.15,1.4832396974191326,0.3044646917312266,0.6698223218086985,beneficial,beneficial
1.3,-2.8,0.15,1.51657508881031,0.2851709574329883,0.6558932020958731,beneficial,beneficial
1.4,-2.8,0.15,1.5491933384829668,0.26787805362295913,0.6429073286951019,beneficial,beneficial
1.5,-2.8,0.15,1.5811388300841898,0.2523047229084733,0.6307618072711831,beneficial,beneficial
1.6,-2.8,0.15,1.61245154965971,0.238218764475425,0.619368787636105,beneficial,beneficial
1.7,-2.8,0.15,1.6431676725154984,0.2254269470713829,0.6086527570927338,beneficial,beneficial
1.8,-2.8,0.15,1.6733200530681511,0.21376728723221758,0.5985484042502092,beneficial,beneficial
1.9,-2.8,0.15,1.70293863659264,0.20310307478075165,0.5889989168641798,beneficial,beneficial
2.0,-2.8,0.15,1.7320508075688772,0.19331820449317633,0.579954613479529,beneficial,beneficial
0.0,-2.6,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-2.6,0.15,1.0488088481701516,0.8714180719265372,0.9585598791191909,beneficial,beneficial
0.2,-2.6,0.15,1.0954451150103321,0.7692526408117476,0.923103168974097,beneficial,beneficial
0.3,-2.6,0.15,1.140175425099138,0.6863948486675717,0.8923133032678433,beneficial,beneficial
0.4,-2.6,0.15,1.1832159566199232,0.6180310807792777,0.8652435130909888,beneficial,beneficial
0.5,-2.6,0.15,1.224744871391589,0.5607960790871857,0.8411941186307785,beneficial,beneficial
0.6,-2.6,0.15,1.2649110640673518,0.512272434697603,0.8196358955161648,beneficial,beneficial
0.7,-2.6,0.15,1.3038404810405297,0.4706826264865564,0.8001604650271459,beneficial,beneficial
0.8,-2.6,0.15,1.3416407864998738,0.43469287320742606,0.7824471717733669,beneficial,beneficial
0.9,-2.6,0.15,1.378404875209022,0.4032844044048372,0.7662403683691906,beneficial,beneficial
1.0,-2.6,0.15,1.4142135623730951,0.37566673331475886,0.7513334666295177,beneficial,beneficial
1.1,-2.6,0.15,1.449137674618944,0.35121785926393917,0.7375575044542723,beneficial,beneficial
1.2,-2.6,0.15,1.4832396974191326,0.3294421803327027,0.7247727967319461,beneficial,beneficial
1.3,-2.6,0.15,1.51657508881031,0.3099403201702166,0.7128627363914981,beneficial,beneficial
1.4,-2.6,0.15,1.5491933384829668,0.2923871343967783,0.7017291225522679,beneficial,beneficial
1.5,-2.6,0.15,1.5811388300841898,0.27651543662738404,0.6912885915684601,beneficial,beneficial
1.6,-2.6,0.15,1.61245154965971,0.262103791075154,0.6814698567954005,beneficial,beneficial
1.7,-2.6,0.15,1.6431676725154984,0.24896724060779704,0.672211549641052,beneficial,beneficial
1.8,-2.6,0.15,1.6733200530681511,0.23695018334992057,0.6634605133797775,beneficial,beneficial
1.9,-2.6,0.15,1.70293863659264,0.22592084203061305,0.6551704418887778,beneficial,beneficial
2.0,-2.6,0.15,1.7320508075688772,0.21576692799745933,0.647300783992378,beneficial,beneficial
0.0,-2.4,0.15,1.0,1.0,1.0,detrimental_or_neutral,detrimental_or_neutral
0.1,-2.4,0.15,1.0488088481701516,0.879763279225617,0.9677396071481789,beneficial,beneficial
0.2,-2.4,0.15,1.0954451150103321,0.7834064095021348,0.9400876914025618,beneficial,beneficial
0.3,-2.4,0.15,1.140175425099138,0.7046417162536747,0.9160342311297771,beneficial,beneficial
0.4,-2.4,0.15,1.1832159566199232,0.6391799153259949,0.8948518814563928,beneficial,beneficial
0.5,-2.4,0.15,1.224744871391589,0.584001677271761,0.8760025159076414,beneficial,beneficial
0.6,-2.4,0.15,1.2649110640673518,0.5369242083143322,0.8590787333029315,beneficial,beneficial
0.7,-2.4,0.15,1.3038404810405297,0.4963328959974851,0.8437659231957246,beneficial,beneficial
0.8,-2.4,0.15,1.3416407864998738,0.4610093891055852,0.8298169003900534,beneficial,beneficial
0.9,-2.4,0.15,1.378404875209022,0.43001815115631137,0.8170344871969916,beneficial,beneficial
1.0,-2.4,0.15,1.4142135623730951,0.40262963552445735,0.8052592710489147,beneficial,beneficial
1.1,-2.4,0.15,1.449137674618944,0.37826705733790733,0.7943608204096054,beneficial,beneficial
1.2,-2.4,0.15,1.4832396974191326,0.35646875690326146,0.7842312651871752,beneficial,beneficial
1.3,-2.4,0.15,1.51657508881031,0.33686109880172505,0.7747805272439675,beneficial,beneficial
1.4,-2.4,0.15,1.5491933384829668,0.31913863492934,0.765932723830416,beneficial,beneficial
1.5,-2.4,0.15,1.5811388300841898,0.3030493674942818,0.7576234187357045,beneficial,beneficial
1.6,-2.4,0.15,1.61245154965971,0.28838365209074474,0.7497974954359363,beneficial,beneficial
